brand,model,rating,price_usd
4,16,3.0,574.53
6,13,4.0,491.4
4,15,4.0,446.84000000000003
6,17,1.0,690.76
5,4,3.0,1205.51
5,4,3.0,1074.58
3,8,2.0,434.52
4,16,2.0,216.06
5,1,4.0,893.06
2,0,3.0,301.93
4,15,5.0,358.94
3,7,4.0,551.77
4,15,4.0,225.07
3,8,4.0,860.63
1,10,1.0,971.39
3,9,3.0,992.04
0,18,3.0,720.69
0,20,2.0,1335.36
4,15,5.0,393.29474094871296
4,16,4.0,523.72
6,17,5.0,423.42
0,18,3.0,1099.5
3,7,5.0,692.64
3,9,4.0,605.92
6,17,5.0,202.55
4,15,3.0,334.06
3,7,4.0,659.06
6,5,3.0,619.38
3,8,3.0,452.12
3,9,3.0,763.93
2,0,4.0,257.16
6,13,3.0,300.55
6,5,3.0,644.3
6,13,4.0,532.86
4,15,5.0,539.2
3,7,3.0,694.96
0,19,3.0,1374.22
3,8,5.0,359.22
1,11,4.0,747.73
1,10,4.0,872.76
1,11,4.0,622.9
1,11,3.0,984.11
0,20,4.0,1295.5
5,1,4.0,1153.44
6,5,1.0,225.7
2,0,2.0,667.03
4,16,3.0,566.38
6,17,1.0,412.26
3,7,3.0,467.51
1,11,4.0,1025.49
4,16,2.0,384.16
1,12,5.0,710.22
3,8,3.0,954.84
1,11,4.0,570.41
6,17,3.0,237.55
6,13,4.0,672.08
3,9,4.0,488.9
2,14,3.0,271.12
2,0,3.0,200.22
4,16,4.0,378.34
4,16,4.0,303.07
6,13,3.0,210.72
3,7,4.0,419.42
4,16,1.0,460.02000000000004
1,12,3.0,838.96
5,2,3.0,433.58
6,13,5.0,542.4
5,3,4.0,730.0
0,18,5.0,1028.97
3,7,5.0,970.02
4,15,5.0,403.8
5,4,3.0,522.34
1,10,2.0,743.78
1,11,3.0,1096.91
2,14,2.0,757.51
0,20,4.0,821.54
1,10,3.0,957.4623655913979
4,16,1.0,564.82
4,16,3.0,398.64
2,0,3.0,413.54
6,5,4.0,473.46
2,14,4.0,534.81
5,3,1.0,692.49
5,1,3.0,420.4
1,11,2.0,504.25
5,2,3.0,446.39
4,16,3.0,346.53
2,6,4.0,539.17
4,16,3.0,319.85
0,18,3.0,1348.95
1,12,4.0,944.17
3,8,3.0,910.01
0,20,4.0,762.12
3,9,3.0,580.61
2,14,3.0,308.39
1,11,1.0,1099.88
4,15,3.0,470.6
6,5,3.0,486.36
5,1,1.0,1114.6294277929155
5,4,4.0,1070.05
2,6,4.0,654.55
5,4,5.0,838.59
0,18,5.0,890.4
3,8,4.0,635.11
5,1,3.0,1205.72
0,20,4.0,910.92
5,3,3.0,612.15
5,3,1.0,479.42
4,15,2.0,266.51
4,16,1.0,534.83
2,6,2.0,642.718954248366
5,1,4.0,858.53
1,12,4.0,830.82
6,13,2.0,239.72
4,15,3.0,389.9
1,12,5.0,978.65
5,2,3.0,473.86
6,17,4.0,643.12
5,2,3.0,542.47
4,15,2.0,556.22
2,14,2.0,527.49
3,8,5.0,482.82
5,3,4.0,759.77
4,15,3.0,335.0
2,14,4.0,312.29
4,15,2.0,227.58
3,8,5.0,833.85
6,5,2.0,268.2
6,13,3.0,509.42
2,6,1.0,762.34
3,9,4.0,931.2875816993463
1,11,3.0,573.36
3,8,4.0,548.67
6,13,3.0,400.89
6,17,1.0,409.65
3,8,3.0,968.76
4,16,3.0,587.65
5,1,4.0,906.47
5,2,3.0,943.97
6,17,4.0,478.46
2,0,2.0,504.98
1,11,1.0,835.31
5,2,4.0,1229.62
5,4,1.0,403.56
6,17,2.0,436.28
1,12,5.0,677.81
4,16,5.0,598.29
6,5,4.0,434.97
5,4,4.0,625.81
0,18,4.0,1284.28
3,8,1.0,562.18
6,5,2.0,346.41
3,8,2.0,850.81
3,7,1.0,931.62
0,21,3.0,1356.79
0,19,4.0,971.08
3,7,4.0,886.8602150537633
0,18,3.0,1022.76
1,11,1.0,692.4
1,10,2.0,1036.2
5,1,1.0,753.92
0,19,3.0,714.71
1,12,5.0,725.25
5,3,5.0,844.66
3,8,1.0,450.6
2,14,4.0,390.12
6,17,5.0,490.29
1,10,5.0,692.84
5,4,4.0,1155.28
4,15,4.0,404.19
5,4,3.0,881.6
0,21,3.0,841.48
2,14,4.0,701.99
4,16,1.0,488.4701754385965
0,19,2.0,825.84
1,10,3.0,553.04
0,19,4.0,959.89
5,4,2.0,976.48
0,18,4.0,1279.08
3,8,4.0,630.52
6,13,3.0,333.8
1,10,5.0,884.13
2,0,3.0,357.13
1,10,2.0,747.13
5,3,4.0,1124.68
6,13,5.0,442.76
2,0,5.0,356.24
3,9,5.0,756.96
0,21,5.0,948.58
0,19,3.0,776.77
1,11,5.0,839.75
4,15,4.0,281.3
2,0,5.0,665.23
4,16,4.0,375.49
5,3,4.0,958.11
0,19,2.0,1082.92
6,13,1.0,452.87
2,0,4.0,784.27
0,20,4.0,1131.35
1,11,2.0,696.34
1,10,3.0,740.08
3,8,4.0,412.17
3,7,1.0,777.98
6,13,3.0,478.24
1,10,4.0,611.03
3,7,4.0,783.32
4,16,5.0,269.74
1,12,4.0,798.49
3,8,3.0,520.12
4,15,4.0,293.32
1,10,3.0,585.02
4,16,3.0,485.96732026143786
3,8,3.0,672.85
3,7,4.0,932.77
1,10,2.0,529.06
2,0,4.0,352.33
6,17,3.0,307.39
6,5,4.0,579.33
3,7,4.0,555.06
3,8,2.0,413.33
4,16,1.0,514.2028985507247
5,3,2.0,1268.38
0,20,3.0,836.39
3,7,5.0,809.64
4,16,5.0,235.97
5,1,3.0,1256.73
2,6,2.0,540.68
6,17,4.0,590.46
6,5,4.0,484.3188405797102
6,13,2.0,393.69
0,19,5.0,1295.76
0,20,2.0,755.55
5,4,5.0,641.82
2,0,1.0,460.17
5,2,2.0,822.07
5,3,2.0,1117.84
1,10,3.0,956.53
6,13,4.0,683.16
6,17,3.0,386.1
2,14,3.0,213.9
2,6,4.0,280.34
4,15,2.0,292.64
5,2,5.0,733.38
2,6,3.0,610.64
1,12,4.0,939.18
0,20,1.0,1384.51
4,15,4.0,317.6304347826087
6,17,4.0,236.16
4,15,3.0,353.95
6,13,2.0,507.48
5,4,3.0,721.14
6,17,3.0,204.37
0,19,1.0,811.06
1,10,1.0,761.02
0,20,4.0,734.7
5,1,2.0,493.04
3,9,2.0,672.19
3,9,5.0,663.25
6,5,5.0,369.21
0,21,2.0,1016.58
6,17,3.0,548.84
1,11,2.0,821.76
6,13,5.0,454.95
0,21,3.0,1445.76
6,5,3.0,393.13
3,8,5.0,443.4
0,21,4.0,929.62
3,9,2.0,532.87
1,10,2.0,964.74
0,18,2.0,1070.32
3,8,4.0,883.65
2,0,3.0,271.22
3,7,4.0,422.06
4,15,1.0,497.47
5,1,4.0,918.8
6,17,2.0,304.78
4,16,4.0,185.68
5,4,4.0,1354.51
0,21,3.0,1242.89
0,20,4.0,867.77
4,15,4.0,399.03
6,17,2.0,216.47
5,3,4.0,1373.42
5,2,5.0,1059.46
4,15,2.0,210.5
2,6,2.0,630.35
5,3,3.0,436.42
4,15,3.0,282.66
4,15,4.0,342.4
5,3,4.0,873.83
5,4,4.0,990.8
5,3,3.0,1162.07
6,17,4.0,522.65
4,15,4.0,298.22
5,3,4.0,555.34
1,12,4.0,519.51
0,21,3.0,1289.53
1,10,1.0,557.44
2,14,3.0,222.61
4,15,1.0,578.39
5,2,2.0,1036.73
2,0,2.0,658.2318840579711
5,2,5.0,456.38
2,14,3.0,762.02
5,2,3.0,1031.98
2,0,3.0,476.47
4,15,4.0,216.85
4,16,2.0,250.87
4,16,5.0,289.70027247956403
6,13,3.0,617.37
6,17,3.0,205.96
3,7,4.0,974.75
0,21,3.0,952.8
6,13,5.0,444.25
1,12,1.0,683.03
5,1,5.0,1162.4
5,1,4.0,704.65
4,15,2.0,545.85
2,6,5.0,757.11
3,7,4.0,941.28
0,21,4.0,1400.38
2,6,1.0,799.38
4,16,2.0,392.640350877193
5,4,4.0,841.14
1,11,3.0,799.75
2,0,1.0,786.08
5,4,4.0,950.79
3,8,1.0,667.67
6,5,3.0,523.9
0,19,3.0,978.62
2,14,4.0,231.82
0,18,4.0,807.74
2,14,2.0,653.84
2,0,3.0,217.63
1,12,1.0,512.71
4,16,4.0,182.15
0,20,2.0,821.25
5,1,1.0,1214.8
2,6,5.0,707.8279569892472
5,1,5.0,703.08
2,14,3.0,268.41
4,16,3.0,542.49
5,3,2.0,767.65
0,21,1.0,1192.8
4,15,1.0,261.52
6,5,1.0,368.44
4,15,1.0,401.38
1,11,2.0,611.24
3,7,1.0,785.9
6,17,2.0,276.47
0,20,3.0,1140.96
2,6,5.0,449.08
1,10,5.0,918.33
2,6,4.0,270.08
5,2,5.0,438.19
2,6,3.0,745.32
3,8,5.0,926.49
0,21,1.0,1100.2005547096874
3,8,3.0,791.64
2,0,2.0,450.3
6,5,2.0,531.59
0,20,5.0,1026.65
5,1,1.0,1067.25
2,6,2.0,288.59
2,14,4.0,373.2
6,17,3.0,663.65
0,21,4.0,1414.58
1,12,2.0,581.32
0,21,1.0,705.74
6,13,5.0,427.86
6,13,5.0,232.46
5,2,4.0,1217.67
0,18,4.0,874.5
1,12,4.0,743.8
2,14,4.0,413.3
2,0,3.0,716.02
0,21,4.0,1298.4731182795697
1,11,1.0,859.49
6,13,1.0,557.58
5,4,2.0,610.39
6,5,2.0,498.75
0,19,3.0,1313.2179487179485
5,1,5.0,638.02
4,15,3.0,215.98
6,13,3.0,529.07
6,13,2.0,646.98
5,3,2.0,607.83
5,1,2.0,494.32
3,9,3.0,998.36
0,19,4.0,778.48
4,16,5.0,239.7
1,12,1.0,889.41
2,0,1.0,291.9
1,12,3.0,1053.23
5,2,3.0,1270.5
2,6,3.0,249.57
6,5,3.0,562.69
5,4,3.0,494.49
1,10,3.0,926.47
0,19,5.0,1273.54
0,19,2.0,937.72
3,9,3.0,892.75
6,13,4.0,547.67
2,6,2.0,423.8
1,12,4.0,601.03
4,15,3.0,268.01
0,20,1.0,1061.5
1,12,3.0,782.84
0,20,1.0,1061.31
4,16,5.0,483.02
6,5,3.0,639.23
5,1,4.0,907.64
2,0,5.0,269.71
6,5,2.0,498.08
2,6,3.0,433.59
3,9,4.0,667.09
5,1,3.0,781.02
0,20,5.0,1313.18
6,5,1.0,274.24
4,16,5.0,322.14
0,20,4.0,1100.29
6,17,3.0,534.12
3,8,3.0,510.91
3,7,3.0,504.02
1,12,3.0,1028.44
5,3,5.0,1274.38
5,4,5.0,688.95
4,16,2.0,357.94
6,13,4.0,407.16
6,13,1.0,244.36
3,7,4.0,914.55
0,20,3.0,765.94
0,19,3.0,888.9699999999999
5,4,1.0,1039.72
0,18,1.0,726.83
3,8,2.0,932.68
5,3,3.0,806.44
0,21,4.0,981.87
5,4,2.0,1251.46
2,6,1.0,207.17
5,4,3.0,929.63
1,11,3.0,1054.36
6,5,1.0,641.71
6,13,5.0,619.12
0,21,1.0,1382.43
3,9,1.0,364.45
2,6,5.0,419.05087719298245
2,6,3.0,225.66
6,5,2.0,599.76
5,3,1.0,491.79
4,15,3.0,558.04
1,11,5.0,802.8
2,6,4.0,471.04
0,20,1.0,831.59
4,16,5.0,249.69
3,7,2.0,775.1
6,17,3.0,235.83
6,13,2.0,463.64
2,0,4.0,521.55
4,16,1.0,329.89
5,1,4.0,1338.27
0,21,2.0,891.12
6,13,3.0,381.85
5,4,4.0,653.89
6,17,2.0,566.05
5,4,3.0,695.051282051282
2,14,1.0,331.47
0,19,2.0,853.17
6,17,2.0,228.42
0,19,5.0,784.92
6,5,3.0,559.31
0,18,1.0,739.53
0,20,4.0,844.98
5,1,3.0,611.32
6,13,5.0,463.89247311827955
4,16,4.0,240.81
3,9,2.0,573.75
6,5,3.0,504.85
0,18,2.0,952.42
4,15,1.0,318.36
4,16,4.0,364.66
5,3,5.0,580.57
1,12,4.0,668.97
4,16,4.0,513.7
5,1,4.0,866.73
0,20,5.0,1459.36
6,5,2.0,355.24
4,16,1.0,464.1
1,12,4.0,1090.68
4,15,3.0,197.52
3,7,5.0,783.4795640326976
1,10,2.0,863.91
1,10,4.0,952.31
4,15,3.0,508.62
0,19,2.0,1017.93
3,7,1.0,815.1
4,16,5.0,482.62
5,2,2.0,568.33
2,14,5.0,637.23
0,18,4.0,1014.07
0,18,5.0,724.59
1,11,3.0,611.4
1,11,2.0,574.47
4,16,2.0,239.66
4,16,5.0,235.74
1,11,3.0,604.47
5,2,1.0,1132.17
1,11,4.0,570.36
3,8,4.0,949.44
3,8,1.0,737.21
2,0,3.0,266.28
5,3,3.0,1181.54
1,11,2.0,801.14
4,16,1.0,510.38
4,16,3.0,406.28
5,1,4.0,1187.45
4,16,3.0,369.01
5,4,2.0,1244.53
2,14,1.0,230.56
6,13,2.0,450.24
4,16,3.0,530.36
4,15,3.0,277.04
4,16,4.0,542.55
6,17,4.0,613.35
4,16,2.0,467.11
5,4,1.0,616.84
6,17,3.0,540.43
2,0,2.0,766.71
3,9,3.0,823.77
5,2,4.0,1081.14
0,21,1.0,1073.26
5,2,5.0,1172.25
1,12,1.0,613.61
1,12,2.0,1086.31
3,9,3.0,742.91
1,10,3.0,500.78
3,7,2.0,911.37
1,12,4.0,820.94
5,2,1.0,636.8
3,7,3.0,811.07
6,5,2.0,574.58
5,3,4.0,730.84
4,15,3.0,279.2
0,20,5.0,1025.05
5,3,1.0,557.27
4,15,5.0,476.68
5,2,4.0,1279.25
2,0,3.0,355.23
5,1,3.0,1214.54
0,20,2.0,971.24
1,12,3.0,523.43
2,14,3.0,718.91
1,10,5.0,514.68
0,18,3.0,913.62
6,5,5.0,507.66
1,11,2.0,1030.35
6,17,4.0,599.01
3,9,2.0,595.84
3,8,4.0,605.99
0,19,3.0,859.93
3,7,5.0,443.31
1,11,2.0,520.56
2,0,3.0,527.15
6,5,4.0,392.1
1,12,4.0,833.45
3,8,3.0,824.97
5,4,5.0,509.37
5,1,4.0,910.91
5,1,2.0,676.69
4,15,4.0,507.95
2,0,2.0,389.65
6,5,5.0,205.8
5,1,5.0,959.92
1,11,2.0,683.79
5,1,3.0,947.05
5,3,2.0,804.51
3,7,2.0,420.87
3,8,5.0,622.79
5,1,1.0,467.04
2,6,2.0,648.48
2,6,2.0,712.7002724795641
1,10,1.0,1011.03
4,15,3.0,463.71
0,18,3.0,1419.03
4,15,3.0,393.7
3,7,5.0,693.98
6,13,5.0,284.63
5,2,4.0,849.03
2,14,3.0,746.98
1,11,3.0,720.24
1,11,5.0,587.51
2,6,5.0,547.39
3,7,2.0,572.63
6,13,2.0,339.46
1,11,1.0,603.27
1,12,3.0,540.97
3,7,5.0,471.91
5,2,5.0,401.45
3,8,3.0,586.15
4,15,4.0,536.47
2,6,2.0,325.86
1,10,3.0,515.51
5,3,4.0,776.87
1,10,3.0,662.65
3,8,4.0,403.01
1,10,4.0,630.44
1,11,2.0,985.44
5,3,3.0,467.71
0,21,3.0,1162.81
2,14,3.0,459.09
4,15,5.0,195.03
1,11,5.0,866.65
4,16,5.0,239.32
0,21,4.0,1240.14
5,1,3.0,703.97
5,2,5.0,748.81
6,13,3.0,627.11
2,14,5.0,778.12
2,0,3.0,474.37
4,16,4.0,351.53
3,9,2.0,935.4
6,13,3.0,346.18
0,18,4.0,1366.4
2,0,3.0,636.32
0,21,3.0,1399.45
3,8,4.0,603.91
6,5,3.0,220.21
6,13,3.0,229.25
1,10,4.0,878.28
2,0,4.0,559.07
1,12,3.0,824.24
5,4,4.0,1041.37
5,1,5.0,1184.96
1,12,4.0,777.31
6,17,3.0,472.86
4,16,1.0,347.77
0,21,3.0,816.64
1,11,4.0,960.72
2,6,5.0,255.56
4,15,2.0,561.01
4,16,4.0,413.89
1,10,5.0,505.41
1,10,2.0,841.79
4,16,3.0,221.73
4,16,3.0,214.09
0,19,1.0,874.44
2,0,1.0,392.78
1,12,3.0,517.01
4,16,1.0,383.95
0,21,5.0,715.05
2,6,4.0,784.38
6,5,3.0,697.67
5,2,5.0,479.76
6,17,2.0,200.75
3,9,1.0,498.79
4,16,4.0,398.92
1,12,2.0,658.4300000000001
6,13,5.0,543.26
6,13,4.0,514.84
5,3,4.0,1163.31
3,8,2.0,685.39
0,21,5.0,1340.7
2,14,4.0,737.59
3,9,1.0,552.69
0,21,4.0,1134.84
4,16,5.0,340.41
6,17,4.0,473.56
1,12,3.0,861.5376344086021
5,2,3.0,918.25
1,11,2.0,968.64
3,7,4.0,365.6
5,3,2.0,865.16
5,2,3.0,786.29
2,14,5.0,718.48
2,0,3.0,502.59
2,6,2.0,215.31
2,14,5.0,479.13
2,6,2.0,581.87
0,19,3.0,1412.1
6,13,2.0,281.42
4,15,3.0,575.16
1,12,3.0,527.55
5,4,5.0,509.66
6,5,2.0,268.17
0,18,5.0,1398.81
2,6,3.0,620.71
0,21,1.0,739.94
5,2,1.0,1242.29
2,14,5.0,311.79
3,9,4.0,742.28
1,10,2.0,1084.35
2,0,4.0,765.49
6,13,2.0,309.09
6,5,2.0,230.88
6,5,4.0,375.54
3,8,4.0,790.06
6,5,1.0,688.98
0,20,3.0,1207.6774193548388
6,13,2.0,502.8
2,14,4.0,564.23
5,4,3.0,1284.37
0,20,2.0,1469.52
2,0,4.0,698.47
6,5,4.0,689.81
5,3,5.0,818.58
6,13,5.0,673.83
0,20,4.0,788.39
2,14,1.0,623.12
0,18,1.0,902.32
1,11,3.0,670.13
4,15,2.0,546.47
4,16,5.0,282.6
2,6,5.0,718.81
2,14,4.0,363.27
5,1,2.0,406.8
4,15,4.0,306.96
1,12,2.0,898.98
0,20,3.0,1236.22
1,10,3.0,682.16
2,14,4.0,631.97
6,13,4.0,230.47
3,9,5.0,737.57
2,6,4.0,669.01
1,12,4.0,683.0
5,4,3.0,1145.0
1,11,4.0,692.5
6,13,4.0,532.62
0,19,1.0,795.2
6,13,3.0,589.84
4,15,2.0,195.41
6,13,4.0,253.67
5,4,5.0,505.84
5,4,3.0,606.54
1,10,2.0,827.36
4,15,3.0,362.36
3,7,3.0,485.37
5,3,5.0,1241.16
3,8,5.0,980.87
2,0,3.0,658.04
3,9,4.0,978.88
4,15,3.0,585.54
6,5,3.0,365.15
5,3,3.0,1376.5
2,0,4.0,524.15
0,20,4.0,1158.44
1,11,1.0,529.63
2,6,3.0,403.45
6,5,4.0,590.91
2,0,4.0,312.53
3,7,3.0,702.57
3,9,4.0,752.71
0,19,3.0,1106.3
1,12,2.0,608.8
1,12,1.0,730.55
4,15,4.0,585.0769230769231
4,16,5.0,518.29
3,7,2.0,821.92
1,12,4.0,950.29
5,3,3.0,488.52
6,13,5.0,387.6
6,13,2.0,342.4
6,13,4.0,418.74
1,11,4.0,758.09
0,19,5.0,1455.9
0,18,5.0,957.34
3,9,3.0,524.97
3,7,1.0,860.0
2,0,3.0,569.11
6,5,5.0,208.39
2,0,2.0,531.88
6,17,4.0,220.07
4,16,2.0,194.7
6,17,2.0,494.4
4,15,2.0,479.4
4,16,4.0,205.14
6,13,1.0,625.41
6,17,4.0,395.67
1,10,3.0,515.57
4,15,4.0,198.86
2,6,1.0,328.18
6,13,1.0,292.96
6,5,5.0,392.69
2,6,4.0,460.71
5,1,3.0,907.49
0,18,2.0,821.95
4,16,4.0,311.33
5,1,4.0,1375.14
0,21,2.0,777.78
2,0,4.0,725.01
6,13,4.0,532.6282051282051
3,8,3.0,459.31
3,8,1.0,963.4
2,14,4.0,477.9
4,16,3.0,402.64
1,11,5.0,854.78
1,11,5.0,1020.11
5,2,3.0,1240.29
0,21,3.0,874.22
6,17,2.0,591.72
4,16,3.0,533.44
5,1,3.0,550.95
6,5,5.0,244.34
5,4,3.0,1147.340350877193
2,14,4.0,285.44
6,17,4.0,490.39
2,14,3.0,332.53
4,16,4.0,556.44
4,15,4.0,545.22
6,17,3.0,641.34
3,7,5.0,752.77
5,3,4.0,1368.99
0,21,3.0,750.45
2,6,4.0,726.11
6,5,4.0,678.37
0,20,3.0,1412.36
1,10,3.0,752.39
0,19,2.0,1407.93
0,20,3.0,1133.68
0,18,3.0,853.48
6,5,3.0,555.34
3,7,5.0,404.56
4,15,2.0,247.72
4,15,3.0,495.49
4,15,2.0,377.32
6,5,4.0,520.52
4,15,5.0,553.98
5,2,3.0,870.48
5,3,5.0,1245.8
0,19,4.0,1040.25
5,1,3.0,435.84
3,8,1.0,485.26
6,5,5.0,439.87
2,6,2.0,274.37
6,17,3.0,294.31
6,17,3.0,582.17
3,9,3.0,603.28
0,21,3.0,1053.03
2,14,5.0,536.35
4,15,3.0,392.97
1,12,2.0,764.21
4,15,2.0,377.57
0,21,3.0,881.28
3,7,2.0,451.22999999999996
5,2,1.0,1052.26
0,19,1.0,1091.12
0,18,4.0,868.6601307189542
4,16,4.0,237.56
5,1,2.0,1321.32
1,12,5.0,728.38
4,15,4.0,286.49
2,6,3.0,415.96
5,1,4.0,873.74
1,10,3.0,1005.1
4,16,3.0,514.18
2,6,5.0,407.83
3,7,5.0,850.73
4,15,2.0,394.14
1,12,5.0,759.58
6,5,3.0,668.07
2,0,4.0,795.37
4,16,3.0,347.11
1,11,4.0,722.73
2,0,5.0,394.86
6,17,3.0,583.6
6,17,5.0,345.16
5,1,4.0,567.43
3,7,1.0,646.25
6,5,3.0,506.23
2,6,4.0,452.37
5,1,2.0,1310.26
1,11,2.0,886.68
1,11,3.0,838.06
2,6,5.0,722.32
4,16,1.0,353.4
1,11,3.0,1039.5072463768117
0,18,4.0,1439.36
1,10,5.0,685.49
3,8,4.0,466.54
3,9,3.0,777.78
2,6,1.0,406.6
2,0,3.0,297.9
6,17,1.0,272.41
6,17,4.0,305.96
2,14,3.0,496.21
2,6,4.0,354.93
2,14,4.0,491.42
0,19,3.0,1332.68
5,3,4.0,1099.34
2,0,4.0,529.79
6,13,3.0,399.66
1,10,4.0,815.26
5,4,5.0,966.05
1,12,3.0,880.6
2,6,5.0,373.46
4,15,2.0,182.0
1,11,3.0,976.4
4,16,3.0,238.34
0,20,2.0,1247.5
0,19,5.0,1132.44
2,0,4.0,617.56
3,7,1.0,542.65
2,0,3.0,506.4617580798373
6,13,3.0,578.47
4,16,1.0,542.39
5,4,5.0,632.34
5,2,1.0,1072.84
3,7,4.0,946.63
0,18,2.0,1075.67
0,18,3.0,1188.82
3,9,4.0,707.2
4,15,5.0,355.05
1,10,3.0,527.43
0,20,2.0,1327.07
5,3,4.0,1073.47
2,14,5.0,730.95
4,16,1.0,423.62
5,4,5.0,1207.44
4,15,3.0,252.81
6,5,4.0,349.64
2,0,5.0,545.13
4,15,3.0,225.13
0,19,1.0,708.85
3,9,2.0,443.84
1,10,4.0,1035.48
5,1,3.0,760.38
4,15,2.0,531.85
3,9,2.0,731.44
6,13,3.0,299.83
2,6,3.0,514.93
1,11,5.0,965.04
3,7,4.0,906.06
1,11,4.0,554.3487738419619
6,17,4.0,299.22
0,21,3.0,1134.38
1,10,2.0,1053.96
6,17,4.0,312.18
2,0,2.0,706.85
4,16,5.0,361.46
5,3,2.0,764.53
6,5,5.0,669.19
2,6,2.0,638.16
5,3,4.0,954.2
5,3,4.0,680.22
6,5,3.0,404.86
2,14,4.0,579.92
0,19,4.0,1192.84
1,12,1.0,740.78
6,17,1.0,522.74
3,7,5.0,852.1720430107526
5,2,1.0,628.04
1,12,4.0,965.2
4,15,3.0,502.49
2,6,3.0,276.05
5,4,5.0,1180.58
4,16,5.0,258.81
6,17,4.0,647.07
6,5,4.0,483.44
2,6,3.0,559.44
1,12,4.0,678.53
6,17,4.0,620.88
4,15,2.0,484.6
1,12,4.0,1027.48
3,9,5.0,816.42
5,2,3.0,760.3
6,17,5.0,520.86
6,17,3.0,239.89
0,20,3.0,1245.18
5,2,3.0,488.8
6,17,3.0,602.96
6,13,1.0,389.24
3,7,3.0,664.8888888888889
1,12,4.0,755.48
3,8,3.0,657.21
5,3,3.0,755.24
2,0,2.0,245.91
0,21,3.0,1092.49
2,14,2.0,349.34
5,2,4.0,1009.18
5,4,4.0,1051.96
4,15,3.0,487.33
1,11,3.0,733.73
1,12,2.0,930.69
4,15,1.0,289.55
3,7,3.0,403.24
4,15,4.0,424.45
2,6,3.0,781.14
5,2,4.0,642.39
5,4,5.0,940.57
1,11,3.0,649.37
0,18,4.0,1434.17
4,16,5.0,549.26
2,6,2.0,738.99
2,14,4.0,794.4699999999999
1,12,2.0,502.88
6,5,5.0,489.47
0,19,4.0,917.04
1,10,1.0,792.15
0,19,3.0,716.42
1,10,1.0,1095.79
5,1,3.0,1165.06
0,20,3.0,1334.0
5,1,5.0,544.01
0,19,3.0,1371.76
0,20,5.0,1471.1
0,18,5.0,770.8
2,6,2.0,545.38
3,9,4.0,973.63
6,17,3.0,584.04
2,6,4.0,784.32
1,12,1.0,704.41
3,8,1.0,404.5
3,8,4.0,460.64
3,7,3.0,765.35
2,6,5.0,631.0769230769231
6,5,3.0,621.75
0,20,4.0,1289.61
5,4,4.0,1192.16
2,14,3.0,570.18
1,12,3.0,608.88
2,14,4.0,315.62
3,9,1.0,937.69
3,7,4.0,991.9
5,4,3.0,428.6
1,12,1.0,593.88
1,10,3.0,737.67
6,17,4.0,211.85
5,3,2.0,1186.11
4,15,4.0,184.89
3,9,1.0,808.27
1,11,4.0,1088.09
1,11,3.0,820.45
1,10,2.0,846.39
0,21,2.0,783.44
5,2,5.0,1080.9
4,15,5.0,257.02
0,19,3.0,1195.03
6,17,3.0,205.9
4,15,4.0,203.5
4,15,5.0,360.41
6,13,3.0,648.46
5,3,1.0,859.06
4,16,3.0,487.41
3,7,3.0,558.75
4,15,3.0,225.99
5,3,1.0,453.41
3,8,3.0,762.71
4,16,3.0,223.13
5,2,5.0,947.03
4,16,4.0,486.84
6,17,3.0,363.22
5,3,4.0,1232.34
3,9,5.0,381.5
1,12,4.0,559.04
3,7,1.0,707.99
0,19,2.0,1216.58
5,1,5.0,1039.99
2,14,3.0,545.11
4,15,4.0,449.32
1,12,3.0,971.79
5,4,5.0,463.03
4,15,2.0,581.1
6,13,4.0,616.66
1,12,3.0,790.7
0,18,4.0,1359.2
2,14,2.0,566.15
0,21,2.0,769.71
3,7,4.0,557.94
2,6,5.0,505.39
1,12,3.0,1007.79
5,3,4.0,414.52
0,20,4.0,711.25
2,6,3.0,744.03
6,5,3.0,695.9298245614035
3,7,5.0,690.42
2,0,4.0,296.31
2,0,3.0,732.53
6,17,5.0,542.97
5,1,4.0,756.99
3,8,4.0,448.63
6,13,3.0,578.19
6,17,4.0,508.86
0,20,4.0,1334.9
2,14,1.0,307.36
0,21,3.0,1259.04
6,5,2.0,513.59
2,14,2.0,262.42
6,5,2.0,301.92
5,1,5.0,911.02
3,7,1.0,843.77
3,7,4.0,490.89
0,18,4.0,1112.49
6,17,1.0,276.53
4,15,3.0,435.10144927536237
0,19,4.0,736.28
0,19,3.0,760.34
4,15,4.0,210.88
0,19,2.0,816.73
3,9,5.0,657.96
2,0,3.0,276.12
1,11,5.0,807.74
4,15,3.0,253.44
5,3,2.0,1298.77
0,19,3.0,1131.57
6,13,4.0,618.35
3,9,3.0,710.89
0,18,3.0,1233.65
0,19,5.0,1498.21
5,3,2.0,609.68
1,12,4.0,808.64
2,14,3.0,633.96
1,11,4.0,800.42
2,0,1.0,439.02
1,10,4.0,735.95
1,11,2.0,839.23
5,1,3.0,758.96
6,13,4.0,667.95
2,14,5.0,562.94
2,14,1.0,634.33
2,0,2.0,526.92
4,16,3.0,392.98
3,9,2.0,512.8
5,1,2.0,1347.45
0,19,5.0,917.36
0,19,3.0,1204.25
6,13,5.0,680.29
5,2,3.0,806.3
6,13,3.0,315.75
2,14,3.0,644.53
1,11,2.0,954.73
5,2,3.0,829.73
5,4,2.0,793.12
6,13,5.0,446.08
5,3,2.0,1258.9
5,3,3.0,1365.75
1,10,3.0,700.88
2,14,2.0,478.3
0,20,4.0,1261.61
