age,brand,model,price_usd,rating,sentiment,country,language,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes,source,Cluster
19,4,16,411.49,4.0,2,4,2,1,4,5,3,5,4,4,0,1
24,2,0,444.51,2.0,0,6,0,1,3,1,2,2,2,4,0,0
19,5,1,869.3,1.0,1,2,0,1,1,2,1,1,2,3,0,0
24,5,1,892.56,2.0,1,0,0,1,2,1,2,2,2,2,0,0
18,4,15,272.52,5.0,2,6,0,1,5,4,5,4,4,3,2,1
37,5,2,955.75,4.0,2,5,0,0,5,5,3,4,5,13,1,1
26,0,19,1370.64,4.0,2,4,2,1,2,3,2,3,2,3,1,2
26,5,1,980.57,4.0,2,1,3,0,3,4,4,3,4,2,4,1
27,1,12,970.02,4.0,2,1,3,1,4,3,4,3,3,8,0,2
36,0,20,1422.95,5.0,2,6,0,1,4,5,5,4,5,7,2,2
35,0,18,809.77,3.0,2,3,1,1,2,1,3,2,3,3,1,2
20,5,1,722.81,2.0,2,7,0,1,3,3,3,1,1,8,4,1
30,3,7,674.26,2.0,1,6,0,0,2,2,3,2,4,1,4,0
36,2,6,488.8,4.0,2,1,3,1,5,3,4,3,3,7,3,1
23,1,12,788.54,2.0,0,2,0,1,1,2,2,1,1,1,1,0
24,2,6,753.93,3.0,2,4,2,1,2,1,3,3,2,5,2,1
18,3,9,461.26,3.0,2,4,2,1,3,3,3,1,3,7,0,1
40,6,5,377.09,4.0,2,7,0,1,5,4,4,5,4,7,0,1
18,2,0,213.2,4.0,2,7,0,1,4,5,5,5,4,2,2,1
18,2,14,594.47,2.0,2,2,0,1,1,1,4,2,2,1,3,0
47,0,20,1058.15,5.0,2,3,1,0,5,5,4,5,5,3,3,2
37,6,5,391.82,2.0,2,7,0,1,3,1,1,1,1,8,0,1
30,4,16,586.75,4.0,2,1,3,0,3,5,4,3,2,8,3,1
30,1,10,907.33,2.0,2,5,0,1,1,1,1,1,1,6,4,2
26,0,18,908.62,5.0,2,3,1,1,5,5,3,5,5,9,2,2
20,3,9,659.91,4.0,2,4,2,1,4,5,4,4,4,4,0,1
31,4,15,522.45,4.0,2,3,1,1,4,4,1,4,4,3,3,1
34,3,7,724.21,3.0,1,0,0,1,2,2,3,1,2,2,0,0
34,6,5,461.98,3.0,2,3,1,1,4,4,3,2,2,8,4,1
18,2,6,285.32,4.0,2,3,1,1,3,3,4,3,3,4,3,1
36,2,0,416.01,4.0,2,4,2,1,4,3,4,1,2,5,3,1
21,1,10,960.35,4.0,2,5,0,1,4,5,3,4,2,2,4,2
27,0,21,1320.43,2.0,2,6,0,0,2,1,1,2,1,5,1,2
18,2,0,498.78,3.0,2,4,2,1,2,4,2,1,1,6,0,1
39,6,5,498.84615384615387,4.0,2,6,0,0,2,4,3,4,3,2,0,1
26,3,7,775.42,4.0,2,1,3,1,2,3,3,5,1,4,2,1
51,4,16,272.68,3.0,2,1,3,1,1,2,1,1,3,1,1,0
20,4,16,348.09,5.0,1,3,1,1,3,4,5,4,4,4,1,1
32,3,9,809.41,2.0,0,5,0,1,2,2,1,2,1,1,4,0
31,2,14,636.61,5.0,2,4,2,0,3,4,5,3,5,8,2,1
38,4,16,348.1,3.0,2,6,0,1,2,2,1,1,1,1,3,0
30,1,10,1058.16,3.0,1,0,0,0,3,4,1,4,2,1,3,0
31,0,21,1210.08,5.0,2,5,0,1,3,5,3,5,4,3,0,2
44,5,3,1071.68,3.0,1,5,0,1,1,1,3,3,4,2,3,0
26,5,2,570.33,3.0,2,0,0,1,4,3,3,4,5,3,2,1
25,5,1,716.32,4.0,2,6,0,0,4,3,4,2,5,6,2,1
18,0,20,826.69,4.0,2,2,0,1,3,4,3,4,5,10,3,2
21,5,3,756.88,2.0,1,7,0,1,2,2,1,1,1,0,4,0
18,3,8,986.56,3.0,2,2,0,1,4,4,3,2,3,6,2,1
39,4,16,282.01,5.0,1,7,0,1,5,4,4,5,5,1,1,1
18,5,4,765.75,2.0,1,7,0,1,1,2,2,1,3,1,1,0
37,3,9,399.09,3.0,2,2,0,1,4,3,2,3,2,6,1,1
46,1,10,922.62,4.0,2,4,2,0,3,3,3,2,4,9,1,1
26,4,16,537.4,1.0,0,4,2,0,1,1,1,1,1,0,4,0
37,1,11,523.45,4.0,2,1,3,1,5,4,4,3,5,7,2,1
49,5,1,840.05,4.0,2,0,0,1,4,2,4,3,3,8,0,1
24,3,9,749.58,4.0,2,0,0,0,3,5,5,3,1,6,2,1
18,3,8,403.54,4.0,1,6,0,1,5,2,5,5,2,1,1,1
39,1,12,603.1,3.0,1,6,0,1,4,3,2,4,2,1,4,0
26,3,7,353.23,2.0,0,3,1,1,1,1,1,2,2,0,3,0
23,0,20,1154.1,5.0,2,1,3,1,4,5,5,5,5,6,4,2
29,2,0,545.37,4.0,2,3,1,1,5,5,2,4,4,6,2,1
34,5,3,702.49,3.0,1,2,0,0,1,2,4,3,2,2,4,0
44,1,12,630.46,4.0,2,7,0,1,3,4,5,3,4,9,0,1
24,5,4,808.47,3.0,1,2,0,1,4,1,5,1,4,2,1,0
32,6,5,317.95,3.0,2,0,0,1,3,3,3,1,4,3,3,1
22,4,16,324.1,4.0,2,5,0,1,4,4,3,3,5,7,4,1
29,3,7,894.56,1.0,0,0,0,1,1,1,1,2,1,1,4,0
21,3,9,891.65,1.0,0,1,3,1,1,1,2,1,1,2,0,0
37,1,11,866.76,4.0,2,2,0,1,4,3,4,3,3,10,0,1
42,3,7,763.82,2.0,0,7,0,1,1,2,2,1,3,0,3,0
19,1,10,853.51,4.0,1,2,0,1,3,3,4,2,3,1,1,2
34,1,12,930.42,3.0,1,5,0,1,3,1,3,4,1,4,1,2
18,0,21,995.15,3.0,2,0,0,1,2,3,1,3,2,5,4,2
27,2,14,678.54,3.0,1,7,0,1,2,2,2,3,4,5,0,1
40,2,6,230.02,5.0,2,7,0,1,5,4,4,4,4,3,0,1
35,0,19,959.66,4.0,2,5,0,0,3,3,4,4,3,7,0,2
35,6,17,511.16,5.0,2,7,0,1,4,5,5,5,5,2,1,1
28,3,9,609.54,2.0,0,6,0,1,3,1,1,1,1,0,1,0
46,3,7,555.9,4.0,2,7,0,1,5,4,3,4,4,4,4,1
29,6,13,371.19,3.0,2,4,2,1,2,3,3,5,2,2,3,1
32,2,6,624.01,3.0,0,6,0,1,5,3,3,2,3,0,1,0
21,1,10,829.36,1.0,1,4,2,1,1,1,1,1,1,1,4,0
33,4,15,533.46,5.0,2,4,2,1,5,5,5,5,5,7,4,1
34,3,7,873.35,3.0,0,6,0,1,1,1,1,1,1,2,1,0
30,2,0,682.57,5.0,2,3,1,1,5,5,4,5,5,0,2,1
39,2,0,258.39,4.0,2,7,0,1,3,3,3,3,2,10,1,1
32,4,15,494.99,3.0,2,3,1,1,3,1,2,2,3,7,1,1
23,2,0,233.17,4.0,2,1,3,1,3,3,2,3,2,4,0,1
37,1,11,1077.28,4.0,2,2,0,1,3,4,4,4,4,3,2,2
26,3,9,580.91,5.0,2,2,0,1,5,5,5,5,4,3,1,1
32,5,2,561.19,4.0,2,3,1,0,5,2,4,5,4,5,0,1
29,1,11,616.07,4.0,2,2,0,1,4,3,3,3,3,8,1,1
29,3,9,900.58,4.0,2,4,2,1,3,2,2,5,5,2,4,1
30,0,20,1290.47,4.0,0,6,0,1,2,4,5,2,4,3,0,2
28,4,15,252.94,5.0,2,2,0,0,4,4,3,4,5,3,3,1
19,2,14,726.33,3.0,2,3,1,1,2,2,4,3,4,9,3,1
18,2,0,749.4,3.0,2,5,0,1,1,3,2,3,3,6,2,1
38,4,16,393.3,1.0,0,0,0,1,1,1,1,3,1,4,3,0
37,5,4,1307.34,4.0,1,5,0,1,4,5,5,5,3,3,1,1
47,1,12,993.83,2.0,1,1,3,1,2,1,2,1,1,2,3,0
40,6,13,534.58,4.0,1,2,0,0,3,3,3,1,2,1,2,0
29,0,19,1489.48,3.0,1,1,3,1,3,4,2,1,3,2,3,2
23,0,19,957.71,3.0,2,2,0,1,2,3,2,3,2,7,2,2
35,3,8,387.26,5.0,2,5,0,1,4,5,3,5,5,5,0,1
18,3,8,822.63,3.0,2,0,0,0,3,3,1,3,4,3,3,1
38,2,0,561.47,1.0,0,5,0,1,1,1,1,1,1,0,2,0
27,1,11,695.32,4.0,2,6,0,1,3,4,3,4,3,3,0,1
18,2,14,786.81,4.0,2,2,0,0,4,3,5,3,4,0,3,2
19,3,8,466.92,2.0,2,6,0,0,1,1,2,2,3,3,2,0
18,4,16,226.8,1.0,1,4,2,1,1,2,1,1,1,0,4,0
26,2,0,635.27,4.0,2,2,0,1,1,3,4,3,5,9,4,1
18,4,16,446.43,4.0,2,0,0,1,4,5,2,3,3,7,1,1
46,2,14,485.94,5.0,2,6,0,1,5,4,5,3,4,3,1,1
30,4,15,242.85,4.0,2,2,0,0,5,1,4,5,4,5,1,1
18,5,1,1075.34,5.0,2,5,0,1,5,4,3,4,5,3,3,1
43,3,8,533.88,4.0,2,4,2,1,5,3,4,5,4,6,4,1
38,5,1,517.63,2.0,1,1,3,1,1,2,1,2,2,2,3,0
41,6,5,516.31,2.0,0,1,3,1,2,3,1,3,1,0,4,0
29,1,11,893.26,1.0,0,0,0,1,1,1,1,1,1,1,2,0
46,3,9,621.98,4.0,2,0,0,1,5,4,3,4,4,7,4,1
48,6,17,475.61,3.0,2,5,0,0,2,3,3,1,3,6,3,1
28,1,12,553.17,4.0,2,7,0,1,3,5,4,3,1,0,4,1
25,6,17,633.22,1.0,0,2,0,1,1,1,1,1,2,4,1,0
45,1,12,758.34,2.0,2,7,0,1,2,2,2,2,1,2,4,0
24,1,12,743.05,1.0,1,3,1,1,1,1,1,1,1,3,2,0
38,4,16,200.51,4.0,2,7,0,0,3,4,4,4,4,4,4,1
36,3,7,377.82,1.0,0,3,1,1,2,1,1,2,1,3,3,0
18,6,5,671.7,4.0,2,3,1,1,4,3,4,5,2,5,3,1
42,3,8,784.78,3.0,2,2,0,1,1,3,3,5,1,6,2,1
31,6,17,372.8695652173913,5.0,2,2,0,1,3,5,5,4,5,1,2,1
46,6,5,326.51,5.0,2,7,0,1,4,5,4,5,5,2,3,1
35,2,0,683.24,2.0,1,3,1,1,2,1,1,1,1,3,0,0
25,6,5,436.5,3.0,2,1,3,1,1,3,3,2,4,5,2,1
27,1,10,977.47,4.0,2,2,0,1,4,3,4,3,5,9,2,1
18,6,5,461.29,1.0,0,1,3,1,2,1,1,1,1,3,3,0
31,3,7,561.46,3.0,1,6,0,0,2,3,3,2,3,3,0,0
34,5,4,1323.49,3.0,2,2,0,1,3,4,4,2,3,6,0,1
32,5,3,498.16,4.0,2,7,0,1,2,3,3,4,4,1,2,1
27,2,6,756.92,4.0,2,5,0,0,4,4,2,4,2,5,4,1
18,5,1,1161.1,1.0,0,4,2,1,1,2,1,2,1,1,1,0
28,6,13,697.62,4.0,2,3,1,1,4,3,4,3,4,6,3,1
42,6,13,318.42,2.0,1,5,0,1,3,1,2,2,1,2,4,0
43,4,15,436.18,4.0,2,7,0,1,4,4,4,5,4,1,0,1
22,4,16,366.17,3.0,1,3,1,1,4,3,3,3,3,1,1,0
33,1,12,891.82,4.0,2,3,1,1,3,5,5,2,3,7,1,2
32,2,0,679.41,3.0,0,5,0,1,3,2,2,3,3,1,2,0
24,5,1,1342.36,2.0,1,5,0,1,2,1,1,3,1,4,1,0
31,5,1,742.23,3.0,2,0,0,1,1,3,2,2,2,3,1,1
26,1,12,707.09,2.0,1,4,2,1,3,1,1,2,2,2,2,0
46,5,3,900.4,1.0,0,7,0,1,1,1,2,1,1,3,0,0
24,5,2,1358.13,4.0,2,1,3,0,4,1,4,3,2,9,3,1
31,1,10,624.42,5.0,2,0,0,0,5,5,4,5,3,2,4,1
29,2,0,595.35,4.0,2,7,0,1,3,4,2,5,3,6,1,1
43,1,11,641.46,2.0,1,1,3,1,2,2,1,1,2,2,3,0
38,4,16,468.44,4.0,2,5,0,0,2,1,4,5,4,6,2,1
25,3,7,972.14,4.0,2,4,2,1,3,3,2,4,5,7,0,1
32,5,1,696.28,4.0,2,0,0,0,3,3,3,4,3,6,0,1
34,6,5,425.79,4.0,2,7,0,1,3,3,5,3,5,0,0,1
35,4,16,516.3,3.0,1,7,0,1,1,1,1,1,3,3,2,0
47,1,11,613.89,5.0,2,4,2,1,4,5,5,4,3,5,1,1
34,4,16,191.41,4.0,2,6,0,1,3,3,2,4,3,4,3,1
20,6,5,487.58,3.0,2,2,0,1,3,3,2,3,2,3,0,1
40,2,14,544.17,2.0,0,5,0,1,2,1,2,1,1,2,4,0
29,5,2,942.73,3.0,2,5,0,1,2,2,3,4,4,6,1,1
38,4,15,404.82,3.0,2,1,3,1,3,2,2,4,2,7,4,1
25,1,10,572.34,2.0,1,3,1,0,2,1,1,2,1,3,0,0
34,2,14,706.21,2.0,0,0,0,1,1,2,1,2,1,2,4,0
27,1,11,1013.01,3.0,1,1,3,1,1,1,2,2,1,3,2,0
45,5,1,764.29,2.0,1,3,1,1,2,1,2,2,2,0,4,0
34,1,12,575.7,3.0,2,4,2,1,2,2,3,4,3,3,1,1
35,2,14,633.85,4.0,2,2,0,1,5,3,5,5,4,8,3,1
43,2,14,625.18,1.0,0,1,3,1,1,1,2,1,1,2,2,0
18,5,1,1256.46,2.0,1,1,3,1,2,1,1,2,1,1,0,0
18,0,18,840.46,5.0,2,5,0,1,5,5,3,2,3,6,4,2
43,3,7,564.34,3.0,1,4,2,0,3,3,1,4,2,2,1,0
32,4,15,560.07,4.0,2,4,2,1,3,5,3,3,4,1,2,1
24,6,5,360.3701754385965,5.0,2,1,3,1,5,3,5,5,4,4,3,1
23,6,17,678.34,2.0,0,7,0,1,2,2,1,2,2,1,3,0
29,5,1,589.23,2.0,1,4,2,1,1,1,3,2,1,0,3,0
22,6,13,467.55,4.0,2,6,0,1,3,3,3,4,5,3,4,1
18,1,10,721.85,1.0,0,2,0,0,2,1,1,2,1,1,1,0
18,5,1,1253.32,4.0,2,2,0,0,4,2,4,2,2,6,0,1
20,2,14,268.88,2.0,0,2,0,1,3,1,1,1,4,4,2,0
49,1,12,589.22,2.0,2,7,0,1,2,1,1,1,1,6,0,0
41,5,1,1282.29,2.0,0,4,2,1,2,2,1,1,1,5,1,0
35,4,16,594.61,2.0,1,0,0,1,2,1,1,3,1,4,0,0
53,3,8,809.92,4.0,2,5,0,0,3,2,3,3,3,5,1,1
30,5,1,455.75,4.0,2,6,0,1,3,3,2,5,4,3,2,1
20,1,12,670.2,5.0,2,6,0,1,5,5,4,5,5,4,0,1
42,0,19,791.15,3.0,0,2,0,0,1,2,1,1,4,0,4,0
30,4,16,422.44,2.0,0,2,0,1,3,2,1,1,3,3,4,0
30,3,9,929.73,4.0,2,1,3,0,4,5,4,2,2,6,4,1
29,0,21,1463.42,2.0,0,7,0,1,3,1,2,2,1,3,1,0
41,6,13,684.41,4.0,2,3,1,1,4,4,3,3,4,2,3,1
19,0,20,1130.12,3.0,2,0,0,1,4,2,2,4,2,3,3,2
24,0,19,865.83,4.0,2,4,2,0,4,4,2,4,5,7,4,2
25,5,1,1201.3,2.0,1,6,0,0,2,3,1,1,1,0,4,0
25,3,7,553.17,3.0,0,5,0,0,2,2,3,3,2,0,1,0
30,1,11,922.92,5.0,2,3,1,1,3,4,4,4,5,6,0,2
35,5,2,491.84,1.0,0,3,1,1,1,1,1,1,1,5,4,0
48,3,8,469.83870967741933,3.0,2,3,1,1,3,3,3,2,1,6,4,1
30,1,11,518.84,4.0,1,3,1,1,2,3,5,4,4,0,3,0
45,5,1,522.42,1.0,0,2,0,1,2,1,1,1,1,3,2,0
35,6,17,250.93,2.0,1,7,0,1,1,4,1,1,1,2,0,0
24,6,13,282.73,1.0,1,6,0,0,3,1,1,1,1,5,1,0
21,4,15,529.78,2.0,1,3,1,1,1,2,1,2,2,1,0,0
35,4,16,236.21,5.0,2,2,0,0,5,5,5,5,5,6,3,1
23,6,13,689.25,5.0,2,3,1,0,5,4,5,5,5,1,4,1
50,2,6,403.82,4.0,2,1,3,1,3,5,4,3,3,8,4,1
18,6,13,297.72,2.0,0,5,0,1,1,1,1,2,1,3,1,0
31,3,8,921.96,2.0,0,5,0,1,1,2,2,3,1,2,1,0
35,4,16,460.81,1.0,2,7,0,1,1,4,2,1,1,0,3,0
41,3,7,522.48,3.0,1,6,0,1,1,2,2,4,3,1,1,0
26,0,20,1243.48,3.0,2,1,3,0,3,2,2,3,4,6,2,2
45,0,21,798.51,2.0,0,6,0,0,2,1,3,1,1,1,2,0
18,1,11,809.44,1.0,0,4,2,1,1,1,1,1,2,1,1,0
18,3,8,912.77,4.0,2,3,1,1,2,3,4,5,2,2,1,1
49,6,13,208.61,1.0,0,4,2,0,1,1,1,1,2,4,2,0
44,6,17,554.88,1.0,1,4,2,1,1,1,1,1,1,1,4,0
26,3,8,659.31,2.0,1,1,3,1,2,1,1,1,1,2,0,0
35,2,6,262.65,4.0,2,3,1,1,4,4,3,2,3,3,3,1
30,3,7,589.97,5.0,2,4,2,1,4,3,3,5,3,3,4,1
36,4,16,478.51,5.0,2,4,2,1,5,5,4,5,5,5,3,1
33,3,7,836.4,1.0,0,6,0,0,1,1,1,2,2,1,1,0
30,6,17,243.68,4.0,2,5,0,1,4,3,4,5,5,4,2,1
33,6,17,485.87,4.0,2,2,0,0,4,3,3,4,3,6,2,1
33,0,20,1492.32,4.0,2,7,0,1,5,3,5,3,5,5,2,2
18,5,2,559.85,3.0,2,7,0,0,2,4,4,3,4,3,2,1
26,4,16,266.21,3.0,1,5,0,1,2,1,4,3,2,1,2,0
19,4,15,332.17,4.0,1,2,0,1,3,3,4,3,4,1,1,1
38,5,3,449.05,3.0,1,0,0,1,3,2,1,2,2,1,2,0
28,4,16,227.57,5.0,2,2,0,0,5,4,5,5,4,3,4,1
30,5,1,546.97,1.0,0,0,0,1,1,1,1,1,1,3,4,0
30,2,14,669.82,1.0,1,3,1,0,1,1,2,1,1,5,2,0
33,2,0,474.77,2.0,1,5,0,1,1,1,1,2,1,8,3,0
23,2,14,285.69,5.0,2,2,0,1,4,4,5,3,3,6,2,1
46,3,9,441.31,2.0,1,0,0,0,1,1,1,2,2,2,1,0
43,4,15,383.23,4.0,2,0,0,1,4,3,5,2,3,6,0,1
30,4,15,483.93,3.0,2,5,0,1,3,3,2,2,4,7,3,1
30,2,14,590.46,2.0,2,3,1,1,2,3,1,2,2,9,3,1
28,4,16,569.77,1.0,0,7,0,1,2,1,1,1,1,0,3,0
47,0,19,868.93,1.0,0,3,1,1,1,1,1,1,1,2,0,0
30,5,2,763.25,4.0,2,4,2,0,2,4,4,4,4,5,1,1
23,2,14,364.41,4.0,1,1,3,1,4,5,2,4,3,2,0,1
20,4,15,482.31,2.0,2,7,0,1,1,2,2,1,2,1,0,0
21,4,16,500.07,1.0,0,2,0,1,1,1,2,1,1,4,3,0
34,4,15,546.77,2.0,0,5,0,1,1,2,2,3,1,3,2,0
30,5,4,1058.39,3.0,1,7,0,1,1,3,5,4,1,2,1,0
21,4,15,378.12,1.0,0,4,2,1,1,1,1,1,1,1,4,0
35,2,14,740.9,3.0,2,0,0,1,1,3,4,3,4,7,2,1
26,0,19,1072.52,5.0,2,6,0,0,5,3,3,5,2,7,2,2
32,0,20,910.96,5.0,2,0,0,0,4,4,5,4,2,5,3,2
37,3,8,546.27,4.0,2,4,2,1,5,5,5,2,4,2,1,1
33,4,16,543.08,4.0,2,6,0,1,4,4,3,3,3,2,3,1
32,4,16,579.92,4.0,2,3,1,1,3,3,3,1,2,8,3,1
34,6,13,428.72,3.0,1,1,3,0,4,1,3,3,2,3,0,0
45,4,15,588.56,5.0,2,4,2,0,5,4,4,4,3,2,2,1
18,4,16,307.89,5.0,2,4,2,0,2,5,5,5,5,6,3,1
29,4,15,507.36,5.0,2,4,2,1,3,3,3,5,5,2,2,1
37,1,12,1006.82,2.0,0,0,0,1,4,2,1,3,2,3,0,0
39,6,5,385.59,5.0,2,3,1,1,5,5,4,5,5,3,3,1
28,0,21,1142.72,5.0,2,4,2,1,4,3,4,5,5,2,1,2
30,0,19,1057.67,4.0,2,4,2,1,4,3,4,4,4,4,2,2
25,0,20,1258.63,1.0,0,0,0,1,1,1,1,1,1,1,4,0
26,5,3,1304.24,3.0,0,1,3,1,2,4,2,3,2,3,2,0
28,5,3,1146.59,1.0,0,0,0,0,1,2,1,3,1,3,4,0
29,3,9,627.77,4.0,2,4,2,0,1,4,2,4,3,10,0,1
37,5,3,708.64,5.0,2,1,3,0,3,3,5,3,4,6,1,1
41,1,11,604.52,2.0,1,4,2,1,2,2,1,1,1,0,3,0
20,6,17,413.6,2.0,0,3,1,1,1,2,1,1,1,1,2,0
31,5,2,1074.33,1.0,0,1,3,1,1,1,2,1,1,0,0,0
36,6,17,252.62,4.0,2,4,2,1,4,3,4,2,3,5,3,1
24,2,0,447.79,1.0,0,6,0,1,1,1,2,2,1,1,2,0
21,5,1,785.43,5.0,2,5,0,1,5,5,4,5,5,4,2,1
40,3,7,979.95,2.0,1,0,0,1,1,2,1,2,3,4,0,0
39,0,18,995.53,4.0,2,2,0,1,5,2,4,2,3,9,1,2
18,1,11,1090.63,3.0,1,3,1,1,3,1,2,1,1,3,2,0
18,4,15,324.11,2.0,1,3,1,1,1,1,2,1,1,1,3,0
45,6,17,307.81,4.0,2,5,0,1,3,3,3,3,4,5,2,1
34,4,16,472.7,3.0,1,5,0,0,2,2,1,2,2,2,1,0
21,4,15,439.94,5.0,2,6,0,1,3,4,4,4,4,5,1,1
41,4,16,448.52,4.0,2,1,3,1,4,4,5,4,3,5,2,1
46,6,17,421.17,2.0,2,2,0,1,4,1,1,2,3,1,2,0
31,3,9,401.69,4.0,2,1,3,1,2,3,3,3,5,7,1,1
22,3,8,800.4,3.0,1,0,0,1,2,2,2,2,3,0,0,0
25,0,20,792.97,4.0,1,3,1,1,3,4,4,4,3,4,3,2
18,1,11,818.45,3.0,1,1,3,1,3,2,1,2,4,3,2,0
23,4,15,496.87,2.0,1,3,1,1,2,1,2,2,1,2,3,0
38,2,6,230.74,3.0,2,3,1,1,1,2,3,3,2,5,4,1
40,3,7,992.88,5.0,2,6,0,1,4,5,4,5,4,6,3,1
31,5,4,792.09,4.0,2,2,0,0,5,3,3,4,4,11,3,1
45,3,8,617.83,4.0,2,5,0,1,4,2,4,5,5,5,4,1
36,5,3,493.82,2.0,1,5,0,0,2,2,2,3,2,4,0,0
51,3,7,476.04,1.0,2,2,0,1,1,1,2,1,1,2,0,0
28,6,17,236.98,4.0,2,6,0,1,2,3,3,3,3,6,4,1
37,3,7,603.15,3.0,1,0,0,1,1,1,3,3,3,4,2,0
20,1,12,891.75,5.0,2,1,3,1,5,5,5,5,5,7,3,1
19,0,20,1467.1,5.0,2,4,2,1,4,4,5,4,3,4,3,2
46,2,14,246.52,1.0,0,5,0,1,1,1,2,1,1,3,0,0
39,5,2,617.36,4.0,2,1,3,0,2,3,4,4,3,7,0,1
18,5,2,973.08,2.0,0,2,0,0,1,2,1,1,1,4,3,0
44,2,0,714.81,3.0,0,0,0,1,5,2,3,2,3,2,4,0
18,5,4,469.67,4.0,2,5,0,0,3,4,3,4,4,4,4,1
25,0,19,749.8,1.0,0,2,0,1,1,1,1,1,1,1,4,0
38,6,5,478.62,4.0,2,2,0,1,1,4,3,3,5,3,4,1
39,4,16,363.38,3.0,1,0,0,0,1,1,2,2,1,7,2,0
24,3,9,613.47,4.0,2,5,0,1,4,3,3,4,2,2,2,1
47,5,1,605.86,4.0,2,5,0,1,3,4,5,4,1,4,4,1
35,5,4,622.94,5.0,2,1,3,1,5,5,4,5,5,9,4,1
35,4,15,596.67,3.0,1,1,3,1,2,3,3,2,1,4,4,0
21,1,10,560.09,1.0,0,6,0,1,1,2,2,2,1,1,0,0
29,1,12,922.45,3.0,2,5,0,1,2,4,1,2,1,7,2,2
21,2,6,369.6,1.0,1,2,0,1,1,3,1,1,1,0,0,0
29,6,13,524.55,1.0,0,7,0,1,1,1,1,1,2,2,0,0
32,1,11,883.05,3.0,0,5,0,1,3,1,1,3,2,1,1,0
22,0,21,702.41,2.0,0,5,0,1,2,1,2,1,3,0,4,0
29,1,11,516.09,4.0,2,4,2,1,5,3,3,3,2,2,2,1
29,6,13,452.29,3.0,0,6,0,0,1,1,1,1,1,4,4,0
35,2,14,769.05,4.0,2,7,0,0,5,3,5,5,4,6,0,1
37,0,20,915.29,5.0,2,6,0,1,5,5,3,5,5,3,4,2
33,5,4,844.5,1.0,1,5,0,1,1,1,1,1,1,2,4,0
18,6,17,534.57,4.0,2,0,0,1,3,4,5,4,3,4,1,1
52,0,20,1264.13,4.0,1,0,0,1,3,1,1,4,3,2,0,2
25,3,8,486.7028985507247,2.0,0,2,0,1,2,1,1,2,2,1,0,0
32,0,19,1191.41,1.0,0,7,0,0,2,1,1,1,1,4,0,0
18,4,15,326.8,4.0,2,4,2,0,3,3,3,4,2,4,4,1
26,2,14,751.54,3.0,1,1,3,1,3,2,2,3,3,1,4,0
18,4,15,394.17,2.0,1,1,3,1,3,1,2,2,2,4,3,0
44,1,10,884.9,1.0,0,4,2,1,1,1,1,1,1,2,3,0
36,4,16,305.85,4.0,2,3,1,1,4,2,2,5,5,2,4,1
25,3,8,732.17,5.0,2,5,0,1,4,5,5,5,5,2,3,1
18,2,6,524.48,3.0,2,0,0,1,2,1,2,3,3,6,3,1
29,1,10,867.73,4.0,2,2,0,1,4,3,4,4,5,3,0,2
20,3,8,695.23,2.0,1,7,0,0,3,1,1,1,1,2,1,0
31,6,5,226.59,4.0,2,3,1,1,3,2,3,4,2,1,2,1
18,5,4,849.33,3.0,2,2,0,0,3,3,2,3,2,5,4,1
39,0,21,981.0,3.0,2,3,1,1,1,2,2,4,4,8,4,2
27,5,4,632.69,2.0,1,3,1,1,1,1,2,2,1,1,3,0
22,1,11,603.31,4.0,2,5,0,0,4,5,4,4,5,7,1,1
18,1,10,553.2,2.0,0,7,0,1,2,2,2,1,2,0,4,0
23,5,3,886.47,3.0,1,4,2,0,1,2,1,1,2,4,0,0
27,6,5,584.55,4.0,2,1,3,1,4,5,4,1,4,7,3,1
32,0,19,1408.72,1.0,0,2,0,1,1,2,1,1,1,3,3,0
18,1,12,772.54,5.0,2,6,0,1,4,5,4,2,5,4,3,1
18,0,21,883.43,3.0,1,7,0,0,2,1,1,4,2,1,4,0
23,5,3,895.9403194292375,3.0,0,6,0,1,3,1,3,3,2,1,1,0
18,1,11,787.99,5.0,2,7,0,1,5,4,5,4,5,7,4,1
39,3,9,676.93,4.0,2,0,0,1,4,4,3,4,4,5,1,1
33,6,5,513.65,2.0,0,0,0,1,2,1,3,1,1,2,0,0
41,3,8,699.74,2.0,1,6,0,1,2,3,1,3,2,1,0,0
31,2,6,794.48,2.0,0,0,0,1,1,2,2,1,2,2,3,0
37,4,15,269.5,5.0,2,3,1,1,2,3,5,5,3,4,2,1
33,5,1,733.76,5.0,2,0,0,1,4,4,5,3,3,10,0,1
18,4,15,221.69,3.0,1,1,3,1,4,1,2,3,2,1,0,0
29,0,18,911.49,3.0,2,2,0,1,2,2,2,4,3,2,2,2
21,1,12,529.0190735694823,3.0,2,5,0,1,3,2,1,2,1,4,4,1
28,3,9,366.53,3.0,2,4,2,1,3,3,5,3,3,6,0,1
40,0,18,766.8,4.0,2,7,0,1,4,3,4,4,4,5,4,2
34,1,12,770.4575163398692,4.0,2,0,0,1,5,2,4,3,2,3,0,2
49,4,16,493.89,2.0,2,2,0,0,1,2,2,1,1,5,0,0
19,6,13,509.54,2.0,1,4,2,1,1,1,3,1,2,4,4,0
31,4,16,470.78,4.0,0,2,0,0,3,4,4,3,3,2,2,0
33,0,21,1241.0,2.0,0,2,0,1,1,3,4,3,1,2,0,0
